"ClienteID","Edad","Genero","CategoríaProducto","FechaCompra","Precio","Cantidad","Descuento","MétodoPago","TotalVenta"
345,56,"M","Alimentos",2023-02-08,195.67,7,9.7,"Tarjeta",1236.83
346,47,"F","Ropa",2023-11-04,496.67,7,12.53,"Tarjeta",3041.06
347,48,"F","Ropa",2023-12-03,376.03,4,94.37,"Cash",84.68
348,47,"M","Juguetes",2023-01-14,23,1,60.28,"Tarjeta",9.14
349,26,"M","Electrónica",2023-12-06,447.03,3,10.72,"Transferencia",1197.33
350,53,"F","Electrónica",2023-04-23,280.41,1,62.89,"Tarjeta",104.06
351,51,"M","Alimentos",2023-01-29,396.92,10,89.54,"Transferencia",415.18
352,39,"F","Juguetes",2023-10-19,238.18,10,14.27,"Transferencia",2041.92
353,61,"F","Electrónica",2023-08-12,355.61,4,47.65,"Tarjeta",744.65
354,58,"F","Alimentos",2023-11-11,142.13,4,48.89,"Cash",290.57
355,45,"F","Hogar",2023-08-22,51.14,8,39.73,"Transferencia",246.58
356,46,"F","Juguetes",2023-01-05,119.45,8,6.61,"Transferencia",892.43
357,60,"F","Alimentos",2023-10-26,350.71,8,45.66,"Transferencia",1524.61
358,56,"M","Ropa",2023-03-25,253.06,10,96.8,"Tarjeta",80.98
359,62,"F","Hogar",2023-01-01,497.21,10,55.56,"Tarjeta",2209.6
360,54,"F","Alimentos",2023-08-17,326.37,7,77.89,"Cash",505.12
361,60,"M","Ropa",2023-05-28,308.04,4,31.72,"Transferencia",841.32
362,50,"M","Alimentos",2023-09-12,207.04,4,72.23,"Cash",229.98
363,36,"F","Hogar",2023-10-02,457.37,1,50.22,"Tarjeta",227.68
364,29,"M","Hogar",2023-02-12,46.75,6,75.67,"Cash",68.25
365,51,"M","Hogar",2023-07-26,112.3,10,80.15,"Cash",222.92
366,38,"M","Hogar",2023-03-14,392.04,9,67.31,"Tarjeta",1153.42
367,34,"F","Ropa",2023-08-11,282.88,9,25.32,"Transferencia",1901.29
368,29,"F","Hogar",2023-01-19,331.42,9,99.41,"Tarjeta",17.6
369,47,"M","Hogar",2023-07-27,51.11,8,80.9,"Transferencia",78.1
370,52,"F","Hogar",2023-11-25,125.62,5,67.37,"Tarjeta",204.95
371,47,"F","Ropa",2023-03-28,184.69,5,98.29,"Tarjeta",15.79
372,42,"F","Electrónica",2023-11-30,375.77,6,23.8,"Cash",1718.02
373,67,"F","Hogar",2023-09-10,285.5,2,16.61,"Cash",476.16
374,64,"F","Electrónica",2023-07-17,295.8,9,14.1,"Tarjeta",2286.83
375,20,"M","Alimentos",2023-02-06,151.5,9,71.33,"Tarjeta",390.92
376,68,"F","Juguetes",2023-08-09,182.98,1,55.31,"Transferencia",81.77
377,35,"M","Electrónica",2023-01-17,285.78,3,10.59,"Cash",766.55
378,49,"F","Electrónica",2023-10-19,247.987691836735,1,73.88,"Cash",64.77
379,34,"M","Electrónica",2023-05-07,39.45,6,47.11,"Tarjeta",125.19
380,55,"F","Ropa",2023-08-27,177.99,6,85.67,"Cash",153.04
381,59,"M","Ropa",2023-02-05,381.72,8,68.38,"Transferencia",965.6
382,57,"F","Alimentos",2023-10-18,54.7,10,79.41,"Transferencia",112.63
383,59,"M","Ropa",2023-05-09,354.96,8,18.6,"Tarjeta",2311.5
384,49,"M","Alimentos",2023-08-09,238.66,7,49.12,"Transferencia",850.01
385,43,"F","Ropa",2023-04-10,164.36,6,3.31,"Transferencia",953.52
386,30,"M","Ropa",2023-08-27,494.3,1,26.12,"Tarjeta",365.19
387,37,"M","Hogar",2023-04-01,63.26,6,32.11,"Tarjeta",257.68
388,55,"F","Juguetes",2023-01-24,286.12,8,57.4,"Cash",975.1
389,37,"M","Juguetes",2023-10-18,408.05,10,3.71,"Transferencia",3929.11
390,46,"F","Hogar",2023-08-26,162.12,1,7.05,"Tarjeta",150.69
391,37,"F","Juguetes",2023-07-16,427.29,8,4.62,"Cash",3260.39
392,47,"M","Juguetes",2023-02-03,358.44,8,0,"Tarjeta",2867.52
393,58,"M","Electrónica",2023-03-10,171.95,1,41.98,"Cash",99.77
394,65,"M","Alimentos",2023-10-07,153.22,1,73.42,"Transferencia",40.73
395,25,"F","Juguetes",2023-09-09,74.16,4,14.72,"Transferencia",252.97
396,56,"F","Ropa",2023-02-02,58.26,7,10.25,"Transferencia",366.02
397,44,"M","Juguetes",2023-02-17,273.14,5,28.31,"Cash",979.07
398,34,"M","Juguetes",2023-12-30,95.35,3,53.31,"Transferencia",133.56
399,35,"M","Ropa",2023-04-25,297.42,2,63.9,"Transferencia",214.74
400,57,"F","Electrónica",2023-10-24,425.41,10,50.63,"Tarjeta",2100.25
401,68,"F","Hogar",2023-10-04,486.9,10,76.66,"Transferencia",1136.42
402,59,"M","Juguetes",2023-07-10,429.09,6,29.35,"Transferencia",1818.91
403,28,"M","Electrónica",2023-11-05,16.99,10,76.4,"Transferencia",40.1
404,66,"M","Alimentos",2023-04-12,165.81,5,79.29,"Cash",171.7
405,61,"F","Electrónica",2023-05-10,29.49,4,0,"Cash",117.96
406,19,"F","Hogar",2023-01-27,460.22,2,41.28,"Transferencia",540.48
407,36,"M","Ropa",2023-10-02,427.86,3,94.25,"Cash",73.81
408,30,"M","Hogar",2023-07-24,128.15,10,0,"Cash",1281.5
409,30,"M","Hogar",2023-09-02,229.57,7,77.72,"Transferencia",358.04
410,48,"F","Hogar",2023-10-21,353.12,4,55.93,"Tarjeta",622.48
411,44,"F","Electrónica",2023-04-13,22.57,6,36.43,"Tarjeta",86.09
412,68,"M","Electrónica",2023-12-27,9.06,7,83.75,"Cash",10.31
413,44,"F","Ropa",2023-03-02,247.987691836735,2,57.89,"Transferencia",208.86
414,47,"M","Alimentos",2023-11-03,282.11,1,38.48,"Transferencia",173.55
415,27,"F","Electrónica",2023-02-25,171.03,6,66.11,"Transferencia",347.77
416,33,"F","Hogar",2023-05-17,483.45,10,76.04,"Cash",1158.35
417,22,"F","Hogar",2023-12-09,240.71,4,77.41,"Transferencia",217.51
418,53,"F","Alimentos",2023-06-22,16.24,1,56.84,"Tarjeta",7.01
419,67,"M","Juguetes",2023-11-07,283.3,9,81.12,"Transferencia",481.38
420,50,"M","Ropa",2023-10-12,103.39,2,51.55,"Cash",100.18
421,33,"M","Hogar",2023-10-12,468.51,9,54.24,"Cash",1929.51
422,45,"F","Electrónica",2023-09-05,481.88,2,41.81,"Cash",560.81
423,66,"F","Ropa",2023-04-24,240.79,10,42.38,"Cash",1387.43
424,29,"M","Hogar",2023-03-19,258.91,10,51.56,"Transferencia",1254.16
425,70,"M","Electrónica",2023-04-24,47.88,6,55.52,"Transferencia",127.78
426,45,"M","Alimentos",2023-01-04,466.29,9,40.96,"Transferencia",2477.68
427,19,"M","Electrónica",2023-05-03,333.5,4,34.22,"Cash",877.51
428,67,"M","Alimentos",2023-06-02,328.86,2,61.38,"Tarjeta",254.01
429,29,"F","Juguetes",2023-03-05,53.56,4,2.03,"Transferencia",209.89
430,64,"F","Ropa",2023-03-16,488.09,8,72.06,"Tarjeta",1090.98
431,68,"F","Hogar",2023-05-04,254.41,9,54.41,"Tarjeta",1043.87
432,70,"M","Hogar",2023-08-20,241.59,7,45.21,"Cash",926.57
433,23,"M","Hogar",2023-11-20,135.86,7,17.17,"Tarjeta",787.73
434,33,"F","Hogar",2023-05-06,217.19,8,26.34,"Tarjeta",1279.86
435,32,"F","Alimentos",2023-12-06,15.05,3,93.84,"Tarjeta",2.78
436,36,"M","Juguetes",2023-09-11,14.13,8,13.15,"Cash",98.18
437,20,"M","Electrónica",2023-08-19,23.01,10,93.68,"Cash",14.54
438,63,"M","Alimentos",2023-12-22,68.74,5,96.02,"Tarjeta",13.68
439,50,"M","Electrónica",2023-11-06,415.37,6,81.29,"Cash",466.29
440,50,"F","Hogar",2023-08-28,151.71,4,26.07,"Tarjeta",448.64
441,65,"F","Alimentos",2023-03-14,350.37,8,38.9,"Cash",1712.61
442,28,"M","Hogar",2023-05-05,415.29,1,67.39,"Cash",135.43
443,53,"F","Alimentos",2023-07-06,167.87,2,24.31,"Tarjeta",254.12
444,61,"F","Hogar",2023-08-23,215.62,3,62.5,"Transferencia",242.57
445,62,"M","Juguetes",2023-10-03,297.66,3,47.91,"Cash",465.15
446,27,"F","Hogar",2023-05-03,445.74,5,13.12,"Tarjeta",1936.29
447,59,"F","Electrónica",2023-10-25,174.03,2,28.54,"Transferencia",248.72
448,41,"M","Alimentos",2023-05-31,487.99,5,73.05,"Tarjeta",657.57
449,45,"M","Ropa",2023-07-07,24.6,4,34.53,"Transferencia",64.42
450,56,"M","Juguetes",2023-04-07,374.19,3,13.95,"Cash",965.97
451,35,"F","Hogar",2023-07-15,471.29,10,66.42,"Cash",1582.59
452,34,"F","Juguetes",2023-12-14,299.14,10,75.65,"Transferencia",728.41
453,37,"F","Juguetes",2023-09-19,190.98,3,95.32,"Transferencia",26.81
454,26,"M","Alimentos",2023-11-15,38.77,9,9.76,"Cash",314.87
455,70,"M","Alimentos",2023-04-30,335.47,10,35.52,"Tarjeta",2163.11
456,28,"M","Hogar",2023-06-22,423.2,9,25.15,"Tarjeta",2850.89
457,44,"F","Electrónica",2023-09-22,129.36,5,5.48,"Transferencia",611.36
458,25,"F","Alimentos",2023-05-23,483.09,3,85.99,"Tarjeta",203.04
459,67,"M","Ropa",2023-11-07,238.99,8,39.28,"Tarjeta",1160.92
460,22,"M","Juguetes",2023-09-14,192.23,9,34.12,"Transferencia",1139.77
461,46,"F","Electrónica",2023-01-01,56.37,2,42.34,"Transferencia",65.01
462,67,"F","Juguetes",2023-08-12,202.49,7,23.73,"Transferencia",1081.07
463,23,"M","Hogar",2023-05-19,464.05,5,23.57,"Transferencia",1773.37
464,27,"M","Juguetes",2023-04-26,412.62,4,97.21,"Transferencia",46.05
465,43,"F","Alimentos",2023-08-23,197.25,8,89.07,"Tarjeta",172.48
466,26,"M","Electrónica",2023-04-13,247.987691836735,7,8.94,"Tarjeta",1580.72
467,28,"M","Hogar",2023-06-17,227.91,2,70.22,"Cash",135.74
468,23,"M","Electrónica",2023-06-10,32.43,4,49.86,"Transferencia",65.04
469,44,"M","Ropa",2023-12-24,141.71,9,5.72,"Cash",1202.44
470,29,"M","Hogar",2023-10-22,70.6,8,89.02,"Cash",62.02
471,44,"F","Alimentos",2023-12-30,82.85,6,0,"Transferencia",497.1
472,44,"F","Hogar",2023-09-09,441.79,10,93.48,"Transferencia",288.05
473,49,"F","Hogar",2023-04-30,431.1,8,14.65,"Cash",2943.55
474,44,"F","Ropa",2023-02-13,469.13,4,64.55,"Transferencia",665.23
475,47,"F","Ropa",2023-05-16,189.79,9,27.66,"Transferencia",1235.65
476,21,"M","Hogar",2023-10-25,195.48,3,91.6,"Transferencia",49.26
477,41,"M","Alimentos",2023-10-26,373.53,1,93.27,"Transferencia",25.14
478,45,"M","Alimentos",2023-03-16,393.56,6,79.64,"Transferencia",480.77
479,20,"M","Hogar",2023-07-09,198.2,4,46.62,"Cash",423.2
480,63,"M","Ropa",2023-02-14,34.25,8,47.93,"Cash",142.67
481,57,"M","Electrónica",2023-06-22,168.45,8,21.55,"Cash",1057.19
482,23,"M","Electrónica",2023-04-04,195.44,10,33.6,"Transferencia",1297.72
483,53,"M","Juguetes",2023-03-03,315.28,2,2.77,"Tarjeta",613.09
484,59,"M","Hogar",2023-11-30,179.21,1,27.06,"Cash",130.72
485,65,"F","Alimentos",2023-08-18,22,6,48.49,"Cash",67.99
486,47,"F","Alimentos",2023-02-19,298.36,8,37.64,"Transferencia",1488.46
487,65,"M","Juguetes",2023-01-11,486.38,5,15.56,"Transferencia",2053.5
488,69,"F","Alimentos",2023-04-16,148.46,5,84.37,"Transferencia",116.02
489,27,"M","Alimentos",2023-08-30,182,6,64.47,"Transferencia",387.99
490,42,"M","Juguetes",2023-05-03,182.94,8,89.15,"Cash",158.79
491,55,"F","Juguetes",2023-08-28,107.83,8,34.11,"Tarjeta",568.39
492,68,"M","Electrónica",2023-09-16,271.08,3,25.64,"Cash",604.73
493,44,"M","Juguetes",2023-04-03,110.88,4,39.69,"Tarjeta",267.49
494,58,"F","Juguetes",2023-01-31,86.63,7,96.97,"Transferencia",18.37
495,42,"F","Hogar",2023-06-15,73.35,4,50.11,"Cash",146.38
496,21,"M","Ropa",2023-02-03,80.76,10,20.37,"Tarjeta",643.09
497,32,"F","Electrónica",2023-11-05,353.8,3,8.5,"Cash",971.18
498,69,"M","Alimentos",2023-07-09,400.82,5,78.69,"Tarjeta",427.07
499,39,"M","Hogar",2023-06-09,141.05,1,59.64,"Cash",56.93
500,70,"F","Hogar",2023-06-09,84.77,7,86.44,"Transferencia",80.46
501,66,"M","Alimentos",2023-04-05,295.29,1,53.2,"Transferencia",138.2
502,41,"M","Alimentos",2023-09-09,430.85,10,50.05,"Transferencia",2152.1
503,56,"M","Ropa",2023-08-16,193.21,7,21.48,"Transferencia",1061.96
504,64,"F","Alimentos",2023-11-27,39.26,5,87.38,"Tarjeta",24.77
505,54,"F","Juguetes",2023-05-15,98.05,1,47.66,"Transferencia",51.32
506,63,"M","Alimentos",2023-12-09,205.93,7,19.78,"Cash",1156.38
507,64,"F","Juguetes",2023-10-23,446.01,8,61.88,"Transferencia",1360.15
508,44,"F","Ropa",2023-12-15,12.6,3,88.95,"Cash",4.18
509,33,"M","Juguetes",2023-04-07,409.04,7,36.54,"Tarjeta",1817.04
510,36,"M","Hogar",2023-09-26,284.76,10,31.73,"Cash",1944.06
511,25,"F","Juguetes",2023-03-24,136.09,3,5.18,"Tarjeta",387.12
512,48,"M","Juguetes",2023-05-31,298.31,8,64,"Cash",859.13
513,44,"F","Electrónica",2023-08-15,221.26,4,93.69,"Cash",55.85
514,56,"F","Electrónica",2023-07-17,370.76,4,27.1,"Transferencia",1081.14
515,69,"F","Electrónica",2023-07-05,339.72,1,21.81,"Transferencia",265.63
516,65,"M","Ropa",2023-11-28,84.92,7,69.87,"Cash",179.1
517,33,"F","Hogar",2023-04-02,27.52,10,85.24,"Transferencia",40.62
518,26,"M","Ropa",2023-05-28,8.43,6,5.59,"Tarjeta",47.75
519,28,"F","Juguetes",2023-01-21,206.21,8,0,"Cash",1649.68
520,60,"F","Alimentos",2023-12-03,185.62,5,43.03,"Tarjeta",528.74
521,68,"F","Hogar",2023-07-28,372.02,1,20.34,"Tarjeta",296.35
522,47,"M","Ropa",2023-04-12,41.1,5,58,"Tarjeta",86.31
523,27,"M","Juguetes",2023-12-19,243.46,8,64.9,"Cash",683.64
524,51,"F","Alimentos",2023-01-01,196.79,10,14.79,"Tarjeta",1676.85
525,55,"F","Alimentos",2023-05-13,20.21,2,88.43,"Transferencia",4.68
526,37,"F","Alimentos",2023-04-07,414.32,5,81.77,"Transferencia",377.65
527,63,"M","Juguetes",2023-08-19,453.32,5,91.38,"Tarjeta",195.38
528,31,"F","Electrónica",2023-03-09,372.06,2,29.6,"Transferencia",523.86
529,23,"F","Electrónica",2023-03-14,253.79,2,32.64,"Transferencia",341.91
530,35,"M","Electrónica",2023-10-22,428.16,4,0,"Transferencia",1712.64
531,19,"M","Ropa",2023-06-09,110.18,4,80.92,"Transferencia",84.09
532,25,"F","Electrónica",2023-11-24,331.79,5,23.28,"Tarjeta",1272.75
533,28,"M","Hogar",2023-03-13,31.08,9,14.83,"Tarjeta",238.24
534,38,"M","Ropa",2023-08-18,269.08,1,78.27,"Transferencia",58.47
535,24,"M","Alimentos",2023-11-19,390.07,2,2.58,"Transferencia",760.01
536,68,"F","Ropa",2023-05-24,475.63,3,18.62,"Cash",1161.2
537,40,"F","Juguetes",2023-12-07,293.55,10,32.25,"Transferencia",1988.8
538,25,"M","Ropa",2023-05-27,309.87,7,96.18,"Tarjeta",82.86
539,27,"M","Juguetes",2023-07-05,254.92,9,11.61,"Cash",2027.91
540,54,"M","Electrónica",2023-10-31,355.92,2,28.12,"Transferencia",511.67
541,34,"F","Electrónica",2023-11-23,423.25,2,21.74,"Tarjeta",662.47
542,23,"M","Alimentos",2023-06-11,403.36,9,82.76,"Cash",625.85
543,57,"F","Juguetes",2023-02-15,427.53,10,43.63,"Transferencia",2409.99
544,69,"F","Hogar",2023-07-20,179.95,2,18.83,"Transferencia",292.13
545,23,"M","Electrónica",2023-02-21,457.43,7,49.95,"Transferencia",1602.61
546,64,"F","Hogar",2023-11-30,152.24,10,21.49,"Transferencia",1195.24
547,45,"M","Hogar",2023-01-22,314.94,8,94.36,"Cash",142.1
548,49,"F","Electrónica",2023-05-06,49.27,9,38.35,"Transferencia",273.37
549,66,"F","Alimentos",2023-07-06,84.71,6,3.32,"Cash",491.39
550,52,"F","Juguetes",2023-09-17,251.79,2,14.37,"Tarjeta",431.22
551,44,"M","Hogar",2023-07-17,168.32,5,36.16,"Tarjeta",537.28
552,64,"M","Alimentos",2023-04-03,370.41,4,86.52,"Transferencia",199.73
553,37,"F","Electrónica",2023-08-24,392.36,5,40.56,"Tarjeta",1166.09
554,18,"M","Hogar",2023-09-15,158.58,8,88.26,"Transferencia",148.94
555,22,"M","Electrónica",2023-03-30,316.13,8,95.38,"Cash",116.84
556,28,"F","Electrónica",2023-07-20,331.31,4,30.5,"Tarjeta",921.04
557,64,"F","Ropa",2023-01-31,44.17,1,49.54,"Cash",22.29
558,37,"F","Hogar",2023-06-21,264.01,9,99.65,"Tarjeta",8.32
559,44,"M","Hogar",2023-03-25,419.84,6,88,"Cash",302.28
560,65,"F","Ropa",2023-12-18,329.99,1,97.18,"Transferencia",9.31
561,68,"F","Ropa",2023-09-01,51.2,8,88.58,"Cash",46.78
562,27,"M","Alimentos",2023-03-04,131.13,9,73.16,"Transferencia",316.76
563,68,"F","Juguetes",2023-06-23,80.75,3,87.66,"Transferencia",29.89
564,44,"F","Electrónica",2023-08-04,184.38,5,71.79,"Cash",260.07
565,24,"F","Alimentos",2023-02-24,120.89,9,94.42,"Cash",60.71
566,55,"F","Juguetes",2023-04-03,167.59,5,31.48,"Cash",574.16
567,61,"M","Hogar",2023-05-24,269.14,6,18.64,"Transferencia",1313.83
568,53,"M","Alimentos",2023-05-29,248.92,1,72.33,"Tarjeta",68.88
569,70,"M","Ropa",2023-09-24,397.12,7,20.24,"Transferencia",2217.2
570,40,"F","Hogar",2023-11-08,338.13,9,27.3,"Cash",2212.38
571,68,"M","Juguetes",2023-05-21,396.38,7,44.26,"Cash",1546.6
572,51,"M","Juguetes",2023-04-26,189.08,8,11.16,"Cash",1343.83
573,41,"M","Alimentos",2023-02-22,394.75,5,8.2,"Cash",1811.9
574,21,"M","Hogar",2023-04-14,25.13,9,0.08,"Transferencia",225.99
575,46,"M","Alimentos",2023-03-29,332.4,1,54.12,"Tarjeta",152.51
576,40,"F","Hogar",2023-01-24,141.55,9,27.43,"Tarjeta",924.51
577,28,"M","Ropa",2023-02-01,378.08,8,53.75,"Cash",1398.9
578,50,"F","Alimentos",2023-02-03,59.83,7,93.46,"Cash",27.39
579,68,"F","Juguetes",2023-05-25,53.89,6,94.14,"Tarjeta",18.95
580,67,"F","Hogar",2023-11-06,118.11,9,54.99,"Tarjeta",478.45
581,65,"M","Alimentos",2023-11-19,492.95,10,5.84,"Tarjeta",4641.62
582,20,"F","Electrónica",2023-09-30,304.29,5,24.38,"Tarjeta",1150.52
583,50,"F","Hogar",2023-09-29,497.32,2,94.34,"Cash",56.3
584,47,"M","Hogar",2023-04-19,306.28,8,84.95,"Cash",368.76
585,51,"M","Hogar",2023-03-06,134.6,2,63.37,"Transferencia",98.61
586,19,"F","Electrónica",2023-09-23,469.11,3,66.75,"Tarjeta",467.94
587,57,"F","Electrónica",2023-02-18,102.8,10,85.96,"Transferencia",144.33
588,37,"M","Electrónica",2023-01-18,204.17,8,64.94,"Cash",572.66
589,31,"F","Ropa",2023-01-23,377.07,7,93.91,"Transferencia",160.74
590,42,"F","Ropa",2023-09-26,144.3,7,68.52,"Transferencia",317.98
591,62,"F","Ropa",2023-04-24,253.63,5,78.1,"Tarjeta",277.72
592,24,"M","Juguetes",2023-03-15,252.53,8,65.47,"Cash",697.59
593,57,"F","Hogar",2023-11-05,344.18,4,55.29,"Transferencia",615.53
594,52,"F","Alimentos",2023-09-10,107.58,3,99.07,"Transferencia",3
595,48,"F","Alimentos",2023-04-13,162.76,6,58.91,"Transferencia",401.27
596,39,"M","Alimentos",2023-01-12,364.59,7,41.61,"Transferencia",1490.19
597,33,"F","Electrónica",2023-01-13,179.69,9,30.36,"Cash",1126.23
598,39,"M","Juguetes",2023-04-05,310.36,4,44.74,"Tarjeta",686.02
599,46,"F","Electrónica",2023-02-24,156.86,3,48.81,"Tarjeta",240.89
600,50,"M","Electrónica",2023-09-16,296.79,10,14.55,"Transferencia",2536.07
601,61,"F","Alimentos",2023-08-31,87.19,6,83.59,"Tarjeta",85.85
602,67,"F","Electrónica",2023-04-24,423.72,8,45.94,"Cash",1832.5
603,70,"M","Alimentos",2023-02-11,309.17,8,60.28,"Tarjeta",982.42
604,48,"M","Ropa",2023-01-22,470.89,5,56.1,"Cash",1033.6
605,63,"F","Ropa",2023-02-21,377.12,7,51,"Cash",1293.52
606,44,"M","Juguetes",2023-09-11,172.62,3,51.89,"Tarjeta",249.14
607,41,"F","Electrónica",2023-09-24,389.87,2,17.57,"Cash",642.74
608,47,"M","Electrónica",2023-10-26,441.06,1,69.32,"Cash",135.32
609,40,"M","Ropa",2023-08-03,414.78,1,57.04,"Cash",178.19
610,54,"F","Juguetes",2023-01-11,299.79,3,54.53,"Cash",408.94
611,49,"F","Ropa",2023-08-19,407.77,9,3.9,"Transferencia",3526.8
612,34,"M","Juguetes",2023-12-13,473.09,10,43.4,"Transferencia",2677.69
613,43,"M","Ropa",2023-10-24,131.12,7,11.92,"Transferencia",808.43
614,60,"F","Ropa",2023-08-31,474.18,7,53.23,"Transferencia",1552.42
615,40,"M","Alimentos",2023-06-06,456.92,8,33,"Transferencia",2449.09
616,43,"M","Alimentos",2023-05-17,405.25,8,99.51,"Transferencia",15.89
617,53,"M","Alimentos",2023-08-16,41.55,8,30.51,"Cash",230.98
618,62,"M","Electrónica",2023-11-20,476.46,10,33.19,"Tarjeta",3183.23
619,25,"M","Alimentos",2023-05-22,111.62,4,12.06,"Cash",392.63
620,32,"M","Electrónica",2023-01-12,236.86,8,44.28,"Transferencia",1055.83
621,53,"M","Ropa",2023-09-16,356.95,8,95.61,"Tarjeta",125.36
622,62,"F","Hogar",2023-10-21,53.93,2,22.18,"Tarjeta",83.94
623,20,"F","Electrónica",2023-08-10,381.19,1,89.2,"Cash",41.17
624,56,"F","Juguetes",2023-07-01,222.18,7,72.73,"Transferencia",424.12
625,50,"F","Ropa",2023-10-18,380.46,1,16.94,"Cash",316.01
626,55,"F","Juguetes",2023-05-26,40.91,2,71.05,"Tarjeta",23.69
627,62,"F","Hogar",2023-07-15,154.38,2,64.96,"Tarjeta",108.19
628,43,"F","Electrónica",2023-12-07,299.97,3,78.82,"Transferencia",190.6
629,45,"F","Ropa",2023-10-02,29.73,10,97.18,"Tarjeta",8.38
630,43,"F","Ropa",2023-12-28,215.18,4,50.43,"Transferencia",426.66
631,34,"F","Juguetes",2023-02-19,83.05,2,57.18,"Tarjeta",71.12
632,40,"F","Hogar",2023-09-09,256.14,7,98.92,"Tarjeta",19.36
633,70,"M","Electrónica",2023-06-05,51.46,8,71.66,"Transferencia",116.67
634,55,"F","Alimentos",2023-10-01,87.77,2,42.43,"Transferencia",101.06
635,27,"M","Hogar",2023-03-15,75.32,7,82.62,"Transferencia",91.63
636,62,"F","Ropa",2023-05-09,294.25,10,59.32,"Transferencia",1197.01
637,55,"M","Ropa",2023-07-20,352.67,4,94.02,"Cash",84.36
638,58,"M","Alimentos",2023-07-25,375.74,6,1.31,"Cash",2224.91
639,25,"F","Juguetes",2023-05-08,497.07,4,46.32,"Cash",1067.31
640,18,"M","Hogar",2023-05-08,214.26,3,7.8,"Transferencia",592.64
641,33,"F","Juguetes",2023-04-11,22.33,8,81.73,"Tarjeta",32.64
642,19,"F","Ropa",2023-03-11,247.42,8,0,"Tarjeta",1979.36
643,57,"M","Hogar",2023-07-16,118.91,4,29.8,"Tarjeta",333.9
644,31,"F","Electrónica",2023-03-25,154.54,6,81.65,"Tarjeta",170.15
645,29,"F","Alimentos",2023-12-01,231.21,5,79.3,"Transferencia",239.3
646,43,"F","Alimentos",2023-04-18,219.43,4,7.87,"Cash",808.64
647,25,"F","Juguetes",2023-12-09,309.27,7,17.93,"Cash",1776.73
648,44,"F","Electrónica",2023-11-25,106.18,5,68.81,"Tarjeta",165.59
649,25,"F","Electrónica",2023-06-11,370.4,5,28.88,"Cash",1317.14
650,26,"F","Ropa",2023-03-28,81.62,9,90.94,"Tarjeta",66.55
651,69,"M","Alimentos",2023-08-08,350.43,4,95.91,"Transferencia",57.33
652,50,"M","Hogar",2023-12-08,277.78,1,15.25,"Cash",235.42
653,20,"M","Ropa",2023-09-13,282.3,2,79.28,"Transferencia",116.99
654,57,"F","Hogar",2023-02-06,69.43,4,10.38,"Transferencia",248.89
655,19,"F","Electrónica",2023-08-07,234.02,10,6.13,"Cash",2196.75
656,18,"F","Electrónica",2023-03-18,247.987691836735,1,39.6,"Transferencia",149.78
657,26,"M","Ropa",2023-11-26,93.57,8,27.64,"Tarjeta",541.66
658,24,"M","Juguetes",2023-01-23,302.67,5,8.23,"Cash",1388.8
659,30,"F","Alimentos",2023-10-07,202.33,9,42.71,"Tarjeta",1043.23
660,46,"M","Hogar",2023-08-22,247.987691836735,6,65.73,"Transferencia",509.91
661,37,"M","Hogar",2023-11-26,226.43,4,23.86,"Tarjeta",689.62
662,31,"M","Juguetes",2023-01-20,394.84,1,69.09,"Tarjeta",122.05
663,33,"F","Ropa",2023-09-10,283.91,2,29.3,"Cash",401.45
664,24,"M","Hogar",2023-12-05,67.18,5,29.52,"Tarjeta",236.74
665,53,"M","Hogar",2023-06-11,224.48,4,21.25,"Transferencia",707.11
666,62,"F","Hogar",2023-12-05,475.37,8,3.97,"Cash",3651.98
667,29,"M","Hogar",2023-05-02,232.64,5,31.25,"Tarjeta",799.7
668,42,"M","Ropa",2023-09-18,213.69,6,6.34,"Tarjeta",1200.85
669,44,"F","Hogar",2023-11-27,459.36,7,37.33,NA,2015.17
670,30,"M","Electrónica",2023-12-19,400.41,10,50.37,"Cash",1987.23
671,37,"M","Electrónica",2023-06-18,233.96,4,77.07,"Tarjeta",214.59
672,27,"F","Ropa",2023-07-28,35.97,4,95.42,"Cash",6.59
673,47,"M","Electrónica",2023-08-01,5.9,2,27,"Tarjeta",8.61
674,58,"F","Ropa",2023-02-12,378.67,1,25.69,"Cash",281.39
675,29,"M","Ropa",2023-12-30,41.86,2,2.17,"Cash",81.9
676,25,"M","Juguetes",2023-03-22,327.89,4,25.75,"Cash",973.83
677,24,"M","Juguetes",2023-01-07,204.72,6,63.16,"Cash",452.51
678,32,"M","Electrónica",2023-06-02,340.77,8,39.11,"Transferencia",1659.96
679,36,"F","Ropa",2023-01-08,178.91,6,30.91,"Cash",741.65
680,66,"M","Juguetes",2023-01-14,481.95,5,64.74,"Cash",849.68
681,60,"F","Electrónica",2023-08-26,178.26,5,74.63,"Transferencia",226.12
682,56,"M","Electrónica",2023-07-26,350.64,7,16.02,"Cash",2061.27
683,68,"F","Juguetes",2023-09-07,420.71,5,11.98,"Transferencia",1851.54
684,44,"M","Ropa",2023-08-03,383.64,3,80.76,"Tarjeta",221.44
685,52,"F","Ropa",2023-01-20,334.47,1,35.27,"Transferencia",216.5
686,23,"M","Juguetes",2023-08-01,268.94,7,3.46,"Cash",1817.44
687,24,"M","Hogar",2023-10-12,498.43,7,82.14,"Cash",623.14
688,21,"M","Hogar",2023-07-20,276.39,9,41.12,"Cash",1464.65
